EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,78698,"NEWARK, NJ",8/26/14,8/26/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,78698,"ENGLEWOOD CLIFFS, NJ",1/11/13,7/11/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,78698,"SECAUCUS, NJ",8/21/13,11/1/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79102,"BRIDGEWATER, NJ",3/4/15,9/3/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79572,"PISCATAWAY, NJ",3/26/13,9/24/13,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79572,"PISCATAWAY, NJ",3/26/13,9/24/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79572,"PISCATAWAY, NJ",3/28/13,4/11/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79576,"EL SEGUNDO, CA",11/2/15,5/2/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79576,"EL SEGUNDO, CA",2/9/16,8/10/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,79737,"EAST HANOVER, NJ",12/9/13,12/27/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80446,"CAMBRIDGE, MA",1/25/13,7/25/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"PISCATAWAY, NJ",12/27/16,6/28/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"GEORGETOWN, KY",1/9/15,7/9/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"GEORGETOWN, KY",1/9/15,7/9/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"MILWAUKEE, WI",2/2/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"MILWAUKEE, WI",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"EARTH CITY, MO",12/23/13,12/30/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,80895,"ST. LOUIS, MO",8/26/14,10/6/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81719,"SECAUCUS, NJ",1/9/14,1/16/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81719,"SECAUCUS, NJ",8/1/14,11/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81719,"SECAUCUS, NJ",9/4/14,11/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81802,"NEWARK, NJ",12/18/15,6/18/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81802,"NEWARK, NJ",12/31/15,7/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81837,"MOUNDS VIEW, MN",11/22/16,5/24/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81837,"COSTA MESA, CA",1/16/17,7/18/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81837,"BLOOMINGTON, IL",12/18/15,6/18/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81869,"HOUSTON, TX",12/29/14,1/5/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81869,"HOUSTON, TX",12/24/14,1/5/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81869,"HOUSTON, TX",12/29/14,1/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81869,"HOUSTON, TX",9/17/14,9/24/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,81894,"TORRANCE, CA",1/29/15,3/15/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"CAMDEN, NJ",10/7/15,12/20/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"COLLEGEVILLE, PA",1/19/17,7/21/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"CAMDEN, NJ",10/7/15,12/20/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"COLLEGEVILLE, PA",11/16/15,5/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"CHARLOTTE, NC",1/19/16,7/20/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82187,"COLLEGEVILLE, PA",9/21/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82268,"MOUNDS VIEW, MN",2/15/17,5/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82268,"RARITAN, NJ",11/21/14,11/28/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82268,"RARITAN, NJ",11/19/13,5/19/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82763,"HOUSTON, TX",10/20/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,82763,"HOUSTON, TX",1/13/16,2/14/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,83013,"HOUSTON, TX",12/27/16,6/28/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,83013,"HOUSTON, TX",1/5/17,7/7/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,83791,"CHARLOTTE, NC",12/27/16,6/28/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84215,"CAMBRIDGE, MA",2/2/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84240,"RICHMOND, VA",12/4/13,6/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84240,"RICHMOND, VA",12/4/13,6/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84314,"DURHAM, NC",2/19/13,8/19/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84314,"DURHAM, NC",3/5/13,9/3/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84365,"BRIDGEWATER, NJ",12/24/14,6/24/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84365,"BRIDGEWATER, NJ",1/5/15,7/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84477,"MARYSVILLE, OH",1/24/17,4/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84690,"PISCATAWAY, NJ",12/12/14,1/5/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84690,"PISCATAWAY, NJ",12/12/14,1/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84690,"PISCATAWAY, NJ",2/25/14,8/25/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84880,"HOUSTON, TX",7/11/16,8/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84880,"MINNEAPOLIS, MN",10/22/14,1/1/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84880,"MINNEAPOLIS, MN",10/22/14,1/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,84880,"SAINT PAUL, MN",2/11/15,8/11/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85503,"DURHAM, NC",12/20/16,6/21/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85503,"TITUSVILLE, NJ",1/11/17,7/13/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85677,"EARTH CITY, MO",5/15/15,8/15/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85677,"ST. LOUIS, MO",5/27/15,6/20/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85677,"MARYSVILLE, OH",9/3/15,9/3/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85812,"ENGLEWOOD CLIFFS, NJ",12/30/13,6/30/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,85812,"SECAUCUS, NJ",7/24/14,11/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86807,"NEWARK, NJ",12/19/13,1/6/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"NEWARK, NJ",11/24/15,5/24/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"NEWARK, NJ",2/25/16,8/26/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"NEWARK, NJ",12/10/14,2/21/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"NEWARK, NJ",2/9/15,8/9/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"NEWARK, NJ",3/3/15,9/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",11/19/13,5/19/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",11/21/13,5/21/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",11/26/13,5/26/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",11/26/13,5/26/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",1/2/14,7/2/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",3/6/14,9/3/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,86986,"EAST HANOVER, NJ",3/12/14,9/11/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,87360,"DURHAM, NC",1/3/17,7/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,87360,"DURHAM, NC",1/17/17,7/19/17,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,87360,"DURHAM, NC",1/18/17,7/20/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88134,"EL SEGUNDO, CA",10/22/14,4/22/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88858,"CAMBRIDGE, MA",1/29/16,7/30/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88858,"CAMBRIDGE, MA",2/1/16,8/2/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88858,"CAMBRIDGE, MA",3/28/16,9/27/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88865,"NEWARK, NJ",11/8/13,5/8/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88908,"BRIDGEWATER, NJ",12/15/16,6/16/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,88908,"BRIDGEWATER, NJ",12/27/16,6/28/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89232,"NEW BRUNSWICK, NJ",2/9/16,2/22/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"COSTA MESA, CA",1/3/17,7/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"COLLEGEVILLE, PA",1/16/17,7/18/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"MILWAUKEE, WI",1/25/17,5/11/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"MOUNDS VIEW, MN",2/14/17,5/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"MOUNDS VIEW, MN",3/15/17,5/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"CHICAGO, IL",1/27/16,7/28/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"MOUNDS VIEW, MN",3/30/16,5/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,89901,"COLLEGEVILLE, PA",8/25/16,9/12/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,90286,"NEWARK, NJ",1/20/17,7/22/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,92128,"OAKLAND, CA",11/7/12,11/14/12,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,92458,"CAMBRIDGE, MA",12/21/16,6/22/17,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,92458,"CAMBRIDGE, MA",12/22/16,6/23/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,92976,"NEWARK, NJ",11/11/14,12/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,92976,"NEWARK, NJ",12/2/14,6/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,93276,"TITUSVILLE, NJ",1/9/17,7/11/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,93276,"DURHAM, NC",12/3/13,6/3/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,93600,"BATON ROUGE, LA",2/10/15,8/10/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,93600,"BATON ROUGE, LA",2/10/15,8/10/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,94197,"FOSTER CITY, CA",1/18/16,7/19/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,94698,"MOUNT OLIVE, NJ",12/9/14,4/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,94698,"MOUNT OLIVE, NJ",2/12/13,8/12/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,94698,"MOUNT OLIVE, NJ",3/18/13,5/29/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,95398,"DURHAM, NC",5/23/14,10/1/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,95398,"DURHAM, NC",5/23/14,10/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,95680,"EAST HANOVER, NJ",11/26/13,5/26/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98368,"SANTA CLARA, CA",12/10/13,6/10/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98368,"SANTA CLARA, CA",2/12/14,8/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98644,"BRIDGEWATER, NJ",12/7/15,6/7/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98771,"NEWARK, NJ",10/20/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98771,"ENGLEWOOD, CO",8/13/15,1/1/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,98771,"ENGLEWOOD CLIFFS, NJ",8/13/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,99144,"VICTOR, NY",7/26/16,11/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,100864,"CAMBRIDGE, MA",12/9/16,6/10/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,100864,"CAMBRIDGE, MA",12/13/16,6/14/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,108052,"SAN JOSE, CA",9/9/15,9/30/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,108052,"SAN JOSE, CA",9/10/15,9/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,108938,"PISCATAWAY, NJ",1/9/17,7/11/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,112554,"SAN JOSE, CA",4/6/16,5/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT,112554,"SAN JOSE, CA",8/21/15,9/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT - IT COMPLIANCE,88865,"NEW BRUNSWICK, NJ",1/30/14,2/13/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT - ONSITE DELIVERY LEAD,77926,"MELVILLE, NY",3/13/13,9/11/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT SAP,89657,"WAYNE, NJ",2/15/16,4/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT SAP APO,84690,"PISCATAWAY, NJ",3/26/14,4/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT SAP FI/CO,76652,"COLUMBIA,, MD",1/15/14,7/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY CONSULTANT-SAP BUSINESS OBJECTS,64979,"BENTONVILLE, AR",1/5/15,7/5/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY DATA SECURITY AND PRIVACY CONSULTANT,87724,"CAMBRIDGE, MA",2/13/15,8/13/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY DATA SECURITY AND PRIVACY CONSULTANT,87724,"CAMBRIDGE, MA",2/27/15,8/27/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY FUNCTIONAL CONSULTANT,73965,"BOWLING GREEN, KY",12/23/13,6/23/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY FUNCTIONAL CONSULTANT,82187,"PITTSBURGH, PA",1/27/17,1/27/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY FUNCTIONAL CONSULTANT,82187,"SCHAUMBURG, IL",1/28/16,1/29/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY FUNCTIONAL CONSULTANT,82187,"SCHAUMBURG, IL",9/6/16,11/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY FUNCTIONAL CONSULTANT,82187,"SCHAUMBURG, IL",5/20/15,5/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT ARCHITECT,81837,"CHICAGO, IL",12/12/16,6/13/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT ARCHITECT,85987,"NEWARK, DE",7/10/13,9/13/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT ARCHITECT,93600,"RICHMOND, VA",4/19/13,4/29/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT ARCHITECT,93600,"RICHMOND, VA",6/28/13,10/1/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,70658,"CHICAGO, IL",1/12/16,7/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,75413,"PISCATAWAY, NJ",12/2/14,6/2/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,75413,"PISCATAWAY, NJ",12/2/14,6/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,77037,"ATLANTA, GA",1/3/17,7/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,78181,"ATLANTA, GA",12/14/15,6/14/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,81536,"DURHAM, NC",11/13/13,4/30/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY IT SPECIALIST,93766,"DURHAM, NC",1/11/16,5/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,67891,"DALLAS, TX",11/3/16,5/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,68245,"MILWAUKEE, WI",2/4/14,8/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,68557,"MIDDLETOWN, NJ",10/31/13,5/1/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,85200,"MIDDLETOWN, NJ",1/15/14,7/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,85200,"MILWAUKEE, WI",12/27/12,6/27/13,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,85200,"MILWAUKEE, WI",1/3/13,7/3/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,89400,"WAUKEGAN, IL",11/14/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,89400,"WAUKEGAN, IL",10/24/14,11/17/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,93492,"MILWAUKEE, WI",3/20/17,8/4/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,93600,"SOUTHFIELD, MI",5/9/13,8/26/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,99144,"MIDDLETOWN, NJ",3/13/17,6/6/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,102840,"SECAUCUS, NJ",10/21/13,10/28/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY PROJECT MANAGER,120702,"BETHESDA, MD",12/9/14,4/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,79373,"DUBLIN, OH",2/2/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,81869,"HOUSTON, TX",5/29/15,5/30/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,81869,"HOUSTON, TX",5/29/15,5/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,88865,"MELVILLE, NY",1/12/16,7/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,90286,"MELVILLE, NY",8/31/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SAP CONSULTANT,90286,"MELVILLE, NY",8/31/15,10/1/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY SAP HCM CONSULTANT,82187,"HOUSTON, TX",6/2/15,6/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY STRATEGY CONSULTANT,72779,"WALTHAM, MA",12/5/13,6/5/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY STRATEGY CONSULTANT,81095,"WALTHAM, MA",12/9/13,6/9/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,58200,"OVERLAND PARK, KS",2/12/13,8/12/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,59072,"BENTONVILLE, AR",1/24/13,7/24/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,61050,"OVERLAND PARK, KS",11/7/14,5/7/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,61050,"LANSING, MI",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/4/15,8/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/10/15,8/10/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/13/15,8/13/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/16/15,8/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/16/15,8/16/15,DENIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63523,"PHOENIX, AZ",2/25/15,8/25/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,63898,"ATLANTA, GA",2/13/15,8/13/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64043,"DALLAS, TX",4/14/14,7/2/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"ANN ARBOR, MI",2/11/15,2/23/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"ANN ARBOR, MI",11/4/13,5/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"TAMPA, FL",11/7/13,5/7/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"MERRILLVILLE, IN",11/18/13,5/18/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"BENTONVILLE, AR",12/4/13,6/4/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"OVERLAND PARK, KS",6/19/14,7/3/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"MOLINE, IL",7/18/14,12/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"ANN ARBOR, MI",8/11/14,1/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,ADVISORY SYSTEM ANALYST,64200,"ANN ARBOR, MI",10/30/12,1/1/13,CERTIFIED
