EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",10/28/15,10/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",12/27/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"MARYSVILLE, OH",1/28/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",1/30/16,1/30/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",3/4/16,3/4/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"MARYSVILLE, OH",3/6/16,3/6/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",3/17/16,3/17/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"RAYMOND, OH",4/19/16,4/19/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",7/4/16,7/4/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"COLUMBUS, OH",7/23/15,7/23/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",7/28/15,7/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"COLUMBUS, OH",8/10/15,8/10/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69264,"DUBLIN, OH",8/25/15,8/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69347,"SYRACUSE, NY",10/31/12,10/31/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69347,"LAS VEGAS, NV",11/20/12,11/20/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69347,"LAS VEGAS, NV",2/18/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69347,"SYRACUSE, NY",4/29/13,4/29/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",12/8/16,12/9/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",12/16/16,12/16/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",2/2/17,2/2/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",2/3/17,7/28/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",2/13/17,2/13/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",2/15/17,2/15/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",3/2/17,3/2/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",3/17/17,3/18/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",3/21/17,3/21/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",7/25/16,7/25/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69389,"AUSTIN, TX",9/2/16,9/2/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",12/7/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",12/8/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",12/14/15,12/14/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",12/15/15,12/15/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",12/20/15,12/20/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"PORTLAND, OR",1/12/16,1/12/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",3/8/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"PORTLAND, OR",5/27/16,5/27/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"BEAVERTON, OR",9/1/15,9/1/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",9/3/15,9/3/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",9/10/15,9/10/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69410,"HILLSBORO, OR",9/23/15,9/23/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"VANCOUVER, WA",12/5/14,12/5/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",12/26/14,12/26/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",1/2/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",1/11/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"BEAVERTON, OR",2/2/15,2/2/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",2/11/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",2/12/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"HILLSBORO, OR",3/13/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"BEAVERTON, OR",4/28/15,4/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69451,"BEAVERTON, OR",5/12/15,5/12/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69472,"ORLANDO, FL",6/9/14,6/9/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69493,"DUBLIN, OH",9/28/16,9/28/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69493,"DUBLIN, OH",2/17/17,8/11/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69493,"MARYSVILLE, OH",2/22/17,8/16/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69493,"RAYMOND, OH",2/23/17,8/18/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69493,"DUBLIN, OH",9/14/16,9/14/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, FL",1/22/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, FL",2/9/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, FL",2/9/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, FL",5/12/15,5/12/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, PA",7/18/14,7/18/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69659,"FORT LAUDERDALE, FL",8/1/14,8/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69680,"NAPA, CA",10/20/15,10/20/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69680,"NAPA, CA",2/25/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69701,"MIDDLETOWN, PA",2/26/17,8/18/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69701,"INDIANAPOLIS, IN",12/16/13,12/16/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69763,"SAINT LOUIS, MO",11/16/16,11/16/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69763,"SAINT LOUIS, MO",1/2/17,1/2/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69763,"SAINT LOUIS, MO",1/10/17,1/10/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69763,"O FALLON, MO",2/17/17,8/11/17,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69846,"BOISE, ID",10/6/15,10/6/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69846,"BOISE, ID",12/25/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69846,"BOISE, ID",7/28/15,7/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69846,"FORT LAUDERDALE, FL",12/16/13,12/16/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",11/25/15,11/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",11/25/15,11/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",12/3/15,12/3/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",12/3/15,12/3/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",12/8/15,12/8/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",12/8/15,12/8/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BELLEVILLE, AR",1/11/16,1/11/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",1/13/16,1/13/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",1/14/16,1/14/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",1/14/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",1/23/16,1/23/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",2/1/16,2/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",2/15/16,2/15/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",3/22/16,3/22/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",3/28/16,3/28/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",4/11/16,4/11/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",5/26/16,5/26/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"ENGLEWOOD, CO",11/10/14,11/10/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"LONE TREE, CO",1/7/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"LONE TREE, CO",2/10/15,2/10/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"THORNTON, CO",2/12/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"DENVER, CO",2/20/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"ENGLEWOOD, CO",3/2/15,3/2/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"ENGLEWOOD, CO",3/5/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"ENGLEWOOD, CO",3/16/15,3/16/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"LITTLETON, CO",6/17/15,6/17/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"LONE TREE, CO",6/19/15,6/19/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"BENTONVILLE, AR",8/10/15,8/10/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"STURTEVANT, WI",5/26/14,5/26/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69867,"STURTEVANT, WI",6/10/14,6/10/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69868,"LONE TREE, CO",12/23/14,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69868,"ENGLEWOOD, CO",12/29/14,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69868,"ENGLEWOOD, CO",2/2/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,69971,"DES MOINES, IA",1/30/13,1/30/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70034,"JEFFERSON CITY, MO",8/1/14,8/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70117,"MIDDLETOWN, PA",2/24/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70117,"MIDDLETOWN, PA",3/3/16,3/3/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70117,"HARRISBURG, PA",8/4/15,8/4/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",10/29/13,10/29/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",12/9/13,12/9/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",2/5/14,2/5/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",2/11/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",2/13/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",2/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",2/20/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",3/12/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",3/19/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",3/26/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"DUNCAN, SC",5/21/14,5/21/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",7/11/13,7/11/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",7/11/13,7/11/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",7/17/13,7/17/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",8/1/13,8/1/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"BEAVERTON, OR",8/21/13,8/21/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"PORTLAND, OR",8/22/13,8/22/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70158,"HILLSBORO, OR",8/28/13,8/28/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"CHARLOTTE, NC",11/18/15,11/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"GASTONIA, NC",1/9/16,1/9/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"CHARLOTTE, NC",4/28/16,4/28/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"CHARLOTTE, NC",5/4/16,5/4/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"CHARLOTTE, NC",5/11/16,5/11/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70179,"FALMOUTH, ME",1/22/14,1/22/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70221,"BOCA RATON, FL",6/2/14,6/2/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70242,"BUFFALO, NY",6/10/14,6/10/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70242,"BUFFALO, NY",6/10/14,6/10/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"EDEN PRAIRIE, MN",10/23/12,10/23/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MINNEAPOLIS, MN",11/30/12,11/30/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"LOUISVILLE, KY",11/30/12,11/30/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",1/3/13,1/3/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MINNEAPOLIS, MN",1/11/13,1/11/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MOUNDS VIEW, MN",1/28/13,1/28/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",2/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",2/22/13,2/22/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MINNEAPOLIS, MN",2/25/13,2/25/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",2/25/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"SAINT PAUL, MN",2/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",2/28/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",3/4/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MOUNDS VIEW, MN",3/5/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",3/7/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",3/8/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MINNEAPOLIS, MN",3/15/13,3/15/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"BROOKLYN PARK, MN",3/21/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",3/27/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"RICHFIELD, MN",4/2/13,4/2/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"MINNEAPOLIS, MN",6/12/13,6/12/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70325,"LOUISVILLE, KY",6/12/13,6/12/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",10/23/12,10/23/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",10/25/12,10/25/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",11/20/12,11/20/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",12/11/12,12/11/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",12/12/12,12/12/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",2/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70346,"TULSA, OK",3/20/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70387,"ORLANDO, FL",1/23/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70533,"WINDSOR, CT",10/1/15,10/1/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70678,"JEFFERSON CITY, MO",5/28/14,5/28/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70699,"SHAWNEE MISSION, KS",5/30/13,5/30/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",10/3/12,10/3/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",11/2/12,11/2/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",11/16/12,11/16/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",12/4/12,12/4/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",1/7/13,1/7/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",1/24/13,1/24/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",2/6/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",2/8/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",2/14/13,2/14/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",2/15/13,2/15/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",2/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",3/7/13,8/5/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",3/12/13,3/12/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"HILLSBORO, OR",5/8/13,5/8/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70741,"BEAVERTON, OR",5/9/13,5/9/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",11/25/14,11/25/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",12/4/14,12/4/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",12/22/14,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",1/23/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",1/31/15,1/31/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",2/4/15,2/5/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"GLEN ALLEN, VA",2/9/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",2/27/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",2/17/15,2/17/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",2/21/15,6/18/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",3/2/15,3/2/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",3/25/15,3/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70762,"RICHMOND, VA",4/2/15,4/2/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"AUBURN HILLS, MI",10/29/15,10/29/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"AUBURN HILLS, MI",11/4/15,11/4/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"AUBURN HILLS, MI",11/25/15,11/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"TROY, MI",12/8/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"TROY, MI",12/25/15,12/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"NOVI, MI",1/19/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"NOVI, MI",1/28/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"NOVI, MI",1/30/16,1/30/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"SOUTHFIELD, MI",2/22/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"AUBURN HILLS, MI",6/29/16,6/29/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70782,"FARMINGTON HILLS, MI",9/7/15,9/7/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70928,"LINCOLN, NE",12/2/15,12/2/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70928,"LINCOLN, NE",12/14/15,12/14/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70928,"LINCOLN, NE",12/30/15,12/30/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70928,"LINCOLN, NE",1/6/16,1/6/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"SYRACUSE, NY",1/12/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"SYRACUSE, NY",2/25/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"SYRACUSE, NY",3/7/14,7/1/14,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"JACKSONVILLE, FL",11/27/12,11/27/12,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"JACKSONVILLE, FL",3/28/13,3/28/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"JACKSONVILLE, FL",6/12/13,6/12/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,70990,"SYRACUSE, NY",7/17/13,7/17/13,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"SEATTLE, WA",10/16/15,10/16/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"MERCER ISLAND, WA",12/9/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"BELLEVUE, WA",2/6/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"BELLEVUE, WA",2/24/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"MERCER ISLAND, WA",3/4/16,3/4/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"BELLEVUE, WA",7/30/15,7/30/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71032,"BELLEVUE, WA",8/17/15,8/17/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71094,"MORRISVILLE, NC",10/6/15,10/6/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71094,"CARY, NC",1/11/16,1/11/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71094,"RALEIGH, NC",4/26/16,4/26/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71094,"CARY, NC",4/28/16,4/28/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"WARRENVILLE, IL",10/6/15,10/6/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"ROLLING MEADOWS, IL",10/28/15,10/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"ROLLING MEADOWS, IL",10/28/15,10/28/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"CHICAGO, IL",11/25/15,11/25/15,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"WARRENVILLE, IL",12/8/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"SCHAUMBURG, IL",12/9/15,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"WARRENVILLE, IL",1/19/16,1/19/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"OAK BROOK, IL",1/21/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"OAKBROOK TERRACE, IL",1/25/16,6/1/16,CERTIFIED
WIPRO LIMITED,PROJECT MANAGER,71115,"ROLLING MEADOWS, IL",1/30/16,1/30/16,CERTIFIED
